,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
109,1970-01-07T07:56:14.000Z,15.785,-59.808,36.7,6.0,mw,,,,,iscgem,iscgem799824,2015-05-13T18:53:03.000Z,"147 km ESE of Beauséjour, Guadeloupe",earthquake,,,,,automatic,iscgem,iscgem
110,1970-01-07T07:50:58.830Z,19.753166699999998,-155.8215,1.5630000000000002,2.84,ml,15.0,186.0,,0.27,hv,hv19700030,2020-03-31T16:13:59.530Z,"17 km E of Kalaoa, Hawaii",earthquake,1.39,2.91,,0.0,reviewed,hv,hv
111,1970-01-07T05:48:37.650Z,19.2898333,-155.189,8.472000000000001,1.93,ml,12.0,277.0,,0.12,hv,hv19700029,2020-03-31T16:13:59.380Z,"17 km SSE of Volcano, Hawaii",earthquake,1.6,1.3,,1.0,reviewed,hv,hv
112,1970-01-07T03:25:26.110Z,35.8175,-117.65183329999999,5.66,2.4,ml,6.0,188.0,0.04419,0.17,ci,ci3324872,2016-01-29T01:08:53.150Z,"22km N of Ridgecrest, CA",earthquake,2.42,3.24,0.18600000000000003,5.0,reviewed,ci,ci
113,1970-01-07T01:14:49.890Z,31.591833299999998,-115.81766670000002,6.0,3.31,mh,3.0,298.0,1.305,1.01,ci,ci3342317,2016-01-29T01:43:22.280Z,"72km E of Maneadero, B.C., MX",earthquake,10.49,31.61,0.154,8.0,reviewed,ci,ci
114,1970-01-06T22:18:10.670Z,34.8181667,-121.3425,6.0,3.66,ml,5.0,320.0,1.161,0.35,ci,ci3324870,2016-01-29T01:38:26.220Z,"69km SW of Avila Beach, CA",earthquake,5.41,31.61,0.033,6.0,reviewed,ci,ci
115,1970-01-06T16:16:26.020Z,19.330833300000002,-155.4231667,7.7139999999999995,,,11.0,157.0,,0.08,hv,hv19700028,2020-03-31T16:13:59.240Z,"15 km NNE of P?hala, Hawaii",earthquake,0.83,0.6,,,reviewed,hv,hv
116,1970-01-06T14:15:00.250Z,19.445,-155.4206667,6.0729999999999995,,,7.0,231.0,,0.04,hv,hv19700027,2020-03-31T16:13:59.110Z,"19 km W of Volcano, Hawaii",earthquake,1.07,2.2,,,reviewed,hv,hv
117,1970-01-06T05:35:54.000Z,-9.583,151.493,15.0,6.3,mw,,,,,iscgem,iscgem799772,2020-07-10T00:26:20.765Z,"139 km NE of Alotau, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
118,1970-01-06T03:54:48.610Z,19.4891667,-155.7445,5.59,,,6.0,169.0,,0.04,hv,hv19700026,2020-03-31T16:13:58.980Z,"13 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.29,11.24,,,reviewed,hv,hv
119,1970-01-06T02:56:03.470Z,36.245,-121.42716670000001,6.0,3.05,mh,3.0,328.0,2.083,0.29,ci,ci3324864,2016-01-29T01:33:52.460Z,"18km WSW of Greenfield, CA",earthquake,3.55,31.61,0.065,7.0,reviewed,ci,ci
120,1970-01-06T02:29:07.050Z,36.5283333,-121.09183329999999,6.0,3.92,ml,13.0,155.0,,0.67,ci,ci3324836,2016-01-29T01:29:00.780Z,"24km ENE of Soledad, CA",earthquake,2.91,31.61,0.165,8.0,reviewed,ci,ci
121,1970-01-05T12:04:34.860Z,33.2428333,-115.986,6.0,3.04,ml,4.0,156.0,0.7425,0.32,ci,ci3324834,2016-01-29T01:24:03.240Z,"7km SSW of Salton City, CA",earthquake,1.31,31.61,0.21,4.0,reviewed,ci,ci
122,1970-01-05T11:49:10.000Z,23.984,102.73200000000001,15.0,5.9,mw,,,,,iscgem,iscgem799745,2020-07-10T00:26:05.964Z,"45 km SSE of Yuxi, China",earthquake,,,,,automatic,iscgem,iscgem
123,1970-01-04T21:40:23.670Z,19.2921667,-155.09783330000002,3.142,2.43,ml,12.0,296.0,,0.11,hv,hv19700025,2020-03-31T16:13:58.840Z,"19 km SSE of Fern Forest, Hawaii",earthquake,6.11,15.36,,1.0,reviewed,hv,hv
124,1970-01-04T17:00:41.000Z,24.185,102.54299999999999,11.3,7.1,mw,,,,,iscgem,iscgem799712,2020-07-07T22:21:18.507Z,"18 km S of Yuxi, China",earthquake,,,,,automatic,iscgem,iscgem
125,1970-01-04T16:59:02.680Z,19.3468333,-155.019,4.958,2.22,ml,14.0,234.0,,0.13,hv,hv19700024,2020-03-31T16:13:58.710Z,"17 km SW of Leilani Estates, Hawaii",earthquake,1.01,1.44,,1.0,reviewed,hv,hv
126,1970-01-04T10:30:17.140Z,19.965166699999997,-155.53799999999998,32.007,,,10.0,303.0,,0.09,hv,hv19700023,2020-03-31T16:13:58.570Z,"Island of Hawaii, Hawaii",earthquake,2.19,3.0,,,reviewed,hv,hv
127,1970-01-04T08:57:16.840Z,19.317166699999998,-155.093,6.9239999999999995,,,14.0,236.0,,0.08,hv,hv19700022,2020-03-31T16:13:58.430Z,"17 km SSE of Fern Forest, Hawaii",earthquake,2.0,1.25,,,reviewed,hv,hv
128,1970-01-04T02:27:15.700Z,34.3335,-116.84333329999998,6.0,2.74,ml,9.0,120.0,0.5565,0.56,ci,ci3324960,2016-01-29T01:13:53.270Z,"8km N of Big Bear City, CA",earthquake,1.12,31.61,0.064,5.0,reviewed,ci,ci
129,1970-01-04T01:29:59.760Z,19.3038333,-155.0963333,7.414,,,15.0,227.0,,0.09,hv,hv19700021,2020-03-31T16:13:58.290Z,"18 km SSE of Fern Forest, Hawaii",earthquake,1.23,1.02,,,reviewed,hv,hv
130,1970-01-04T01:06:29.220Z,19.307833300000002,-155.10166669999998,8.664,3.07,ml,15.0,224.0,,0.09,hv,hv19700020,2020-03-31T16:13:58.140Z,"17 km SSE of Fern Forest, Hawaii",earthquake,1.24,0.93,,1.0,reviewed,hv,hv
131,1970-01-03T23:24:57.210Z,19.4025,-155.289,18.064,,,10.0,131.0,,0.08,hv,hv19700019,2020-03-31T16:13:57.990Z,"Island of Hawaii, Hawaii",earthquake,0.86,1.38,,,reviewed,hv,hv
132,1970-01-03T19:48:40.840Z,33.9605,-116.8305,6.0,3.16,ml,9.0,103.0,0.45399999999999996,0.53,ci,ci3324959,2016-01-29T01:43:21.790Z,"6km NE of Banning, CA",earthquake,1.67,31.61,0.13,5.0,reviewed,ci,ci
133,1970-01-03T15:54:43.680Z,19.403833300000002,-155.2893333,14.364,1.86,ml,16.0,65.0,,0.09,hv,hv19700018,2020-03-31T16:13:57.840Z,"7 km SW of Volcano, Hawaii",earthquake,0.69,0.35,,1.0,reviewed,hv,hv
134,1970-01-03T14:28:02.650Z,19.4046667,-155.63766669999998,3.835,,,5.0,212.0,,0.0,hv,hv19700017,2020-03-31T16:13:57.710Z,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,1.19,11.24,,,reviewed,hv,hv
135,1970-01-03T13:47:33.610Z,19.3295,-155.1695,4.936,,,7.0,263.0,,0.09,hv,hv19700016,2020-03-31T16:13:57.580Z,"14 km SSE of Volcano, Hawaii",earthquake,3.52,1.7,,,reviewed,hv,hv
136,1970-01-03T13:47:10.850Z,19.3158333,-155.1548333,8.122,,,12.0,230.0,,0.08,hv,hv19700015,2020-03-31T16:13:57.450Z,"16 km SSE of Volcano, Hawaii",earthquake,2.18,1.44,,,reviewed,hv,hv
137,1970-01-03T11:58:57.130Z,19.434,-155.3918333,8.84,1.83,ml,11.0,174.0,,0.03,hv,hv19700014,2020-03-31T16:13:57.310Z,"16 km W of Volcano, Hawaii",earthquake,0.88,0.83,,2.0,reviewed,hv,hv
138,1970-01-03T11:11:42.010Z,19.2951667,-155.47666669999998,7.129,,,15.0,130.0,,0.1,hv,hv19700013,2020-03-31T16:13:57.180Z,"10 km N of P?hala, Hawaii",earthquake,0.74,0.95,,,reviewed,hv,hv
139,1970-01-03T08:18:36.470Z,19.2745,-155.0676667,5.506,,,9.0,319.0,,0.05,hv,hv19700012,2020-03-31T16:13:57.040Z,"22 km SSE of Fern Forest, Hawaii",earthquake,10.27,2.46,,,reviewed,hv,hv
140,1970-01-03T08:08:54.240Z,19.3726667,-155.4065,9.637,2.26,ml,16.0,131.0,,0.11,hv,hv19700011,2020-03-31T16:13:56.910Z,"Island of Hawaii, Hawaii",earthquake,0.75,0.97,0.03,1.0,reviewed,hv,hv
141,1970-01-03T07:21:27.860Z,19.3698333,-155.38983330000002,4.492,,,8.0,188.0,,0.04,hv,hv19700010,2020-03-31T16:13:56.770Z,"18 km WSW of Volcano, Hawaii",earthquake,0.73,1.86,,,reviewed,hv,hv
142,1970-01-03T02:51:58.400Z,37.298,-122.088,,4.0,mb,,,,,ushis,ushis3087,2018-06-04T20:43:45.000Z,"5 km WSW of Cupertino, California",earthquake,,,,,reviewed,ushis,us
143,1970-01-02T22:20:32.880Z,19.401,-155.6378333,7.795,3.23,ml,18.0,183.0,,0.21,hv,hv19700009,2020-03-31T16:13:56.630Z,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,1.22,2.57,0.11,0.0,reviewed,hv,hv
144,1970-01-02T21:47:53.740Z,35.7351667,-117.73366670000001,1.65,2.61,ml,6.0,96.0,0.1368,0.73,ci,ci3324957,2016-01-29T01:43:21.290Z,"12km NE of Inyokern, CA",earthquake,2.69,6.53,0.152,3.0,reviewed,ci,ci
145,1970-01-02T15:50:57.950Z,19.424,-155.27700000000002,17.69,,,12.0,87.0,,0.12,hv,hv19700008,2020-03-31T16:13:56.480Z,"4 km WSW of Volcano, Hawaii",earthquake,0.71,2.31,,,reviewed,hv,hv
146,1970-01-02T15:50:07.950Z,19.4208333,-155.279,13.97,,,12.0,86.0,,0.12,hv,hv19700007,2020-03-31T16:13:56.340Z,"5 km WSW of Volcano, Hawaii",earthquake,0.94,1.22,,,reviewed,hv,hv
147,1970-01-02T10:45:20.570Z,34.205999999999996,-119.69566670000002,6.0,3.14,ml,11.0,205.0,0.2347,0.59,ci,ci3324955,2016-01-29T01:38:25.690Z,"24km S of Santa Barbara, CA",earthquake,2.45,31.61,0.157,10.0,reviewed,ci,ci
148,1970-01-02T09:28:02.130Z,19.3245,-155.153,6.2620000000000005,,,10.0,224.0,,0.07,hv,hv19700006,2020-03-31T16:13:56.200Z,"15 km SSE of Volcano, Hawaii",earthquake,1.0,1.04,,,reviewed,hv,hv
149,1970-01-02T08:58:51.550Z,46.7495,-119.3715,1.869,1.5,md,6.0,93.0,0.1063,0.15,uw,uw10836018,2016-07-24T23:40:13.900Z,"17 km WSW of Othello, Washington",earthquake,0.578,1.91,0.12,0.0,reviewed,uw,uw
150,1970-01-01T20:11:58.840Z,19.304000000000002,-155.2215,7.518,,,12.0,218.0,,0.1,hv,hv19700005,2020-03-31T16:13:56.070Z,"15 km S of Volcano, Hawaii",earthquake,1.14,0.71,,,reviewed,hv,hv
151,1970-01-01T19:49:24.730Z,37.4333333,-118.7435,6.0,3.69,ml,10.0,211.0,,0.58,ci,ci3324952,2016-01-29T01:33:51.930Z,"27km WNW of West Bishop, CA",earthquake,3.24,31.61,0.22399999999999998,7.0,reviewed,ci,ci
152,1970-01-01T19:37:43.230Z,19.2933333,-155.3461667,7.197,,,11.0,172.0,,0.08,hv,hv19700004,2020-03-31T16:13:55.930Z,"17 km NE of P?hala, Hawaii",earthquake,0.9,1.41,,,reviewed,hv,hv
153,1970-01-01T17:11:00.000Z,-29.4,-177.169,35.0,5.6,mw,,,,,iscgem,iscgem799588,2015-05-13T18:53:03.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
154,1970-01-01T15:22:46.270Z,19.2056667,-155.5131667,33.681999999999995,,,14.0,148.0,,0.06,hv,hv19700003,2020-03-31T16:13:55.790Z,"3 km W of P?hala, Hawaii",earthquake,1.28,2.97,,,reviewed,hv,hv
155,1970-01-01T15:13:21.040Z,32.7071667,-115.417,6.0,2.75,mh,4.0,214.0,0.6036,0.58,ci,ci3324951,2016-01-29T01:29:00.290Z,"8km NE of Mexicali, B.C., MX",earthquake,4.6,31.61,0.084,6.0,reviewed,ci,ci
156,1970-01-01T14:44:54.220Z,19.388333300000003,-155.406,9.933,,,14.0,119.0,,0.07,hv,hv19700002,2020-03-31T16:13:55.650Z,"19 km WSW of Volcano, Hawaii",earthquake,0.66,1.63,,,reviewed,hv,hv
157,1970-01-01T13:29:17.220Z,19.289,-155.22033330000002,-0.183,,,11.0,212.0,,0.11,hv,hv19700001,2020-03-31T16:13:55.520Z,"17 km S of Volcano, Hawaii",earthquake,1.2,0.5,,,reviewed,hv,hv
158,1970-01-01T06:44:28.060Z,46.3328333,-118.39116670000001,-0.26,2.6,md,6.0,299.0,0.4814,0.15,uw,uw10836013,2016-07-24T23:40:13.680Z,"6 km WNW of Prescott, Washington",earthquake,0.14400000000000002,0.09,0.21,0.0,reviewed,uw,uw
159,1970-01-01T06:16:08.780Z,46.2765,-118.36,-0.26,2.3,md,6.0,303.0,0.52,0.14,uw,uw10836008,2016-07-24T23:40:13.450Z,"4 km SW of Prescott, Washington",earthquake,0.41,0.24,0.12,0.0,reviewed,uw,uw
160,1970-01-01T03:46:14.020Z,19.4198333,-155.464,15.325,,,8.0,101.0,,0.22,hv,hv19693922,2020-03-31T16:13:55.390Z,"24 km N of P?hala, Hawaii",earthquake,1.29,2.56,,,reviewed,hv,hv
161,1970-01-01T02:53:36.140Z,19.326,-155.23233330000002,6.042000000000001,,,12.0,213.0,,0.14,hv,hv19693921,2020-03-31T16:13:55.240Z,"12 km S of Volcano, Hawaii",earthquake,0.98,1.15,,,reviewed,hv,hv
162,1970-01-01T02:25:07.350Z,19.3115,-155.2005,6.11,,,9.0,251.0,,0.11,hv,hv19693920,2020-03-31T16:13:55.110Z,"14 km SSE of Volcano, Hawaii",earthquake,2.51,2.57,,,reviewed,hv,hv
163,1970-01-01T01:44:47.250Z,19.293,-155.2236667,2.164,2.15,ml,18.0,210.0,,0.12,hv,hv19693919,2020-03-31T16:13:54.960Z,"16 km S of Volcano, Hawaii",earthquake,1.0,1.82,,1.0,reviewed,hv,hv
164,1970-01-01T00:00:00.0Z,37.003501899999996,-117.9968338,0.0,0.0,mh,0.0,,,,ci,ci37038459,2016-04-02T20:22:05.312Z,"29km NE of Independence, CA",sonic boom,,,,0.0,reviewed,ci,ci
165,1970-01-01T00:00:00.0Z,35.642787899999995,-120.9336014,5.0,1.99,mh,2.0,,,,ci,ci11092098,2016-01-29T01:43:14.870Z,"11km SSW of Lake Nacimiento, CA",earthquake,,,,0.0,reviewed,ci,ci
166,1970-01-01T00:00:00.0Z,35.3544502,-115.48489380000001,0.0,0.5,mh,0.0,,,,ci,ci10169902,2016-01-29T01:19:00.110Z,"30km SSW of Primm, NV",quarry blast,,,,0.0,reviewed,ci,ci
167,1970-01-01T00:00:00.0Z,34.1645203,-118.18503570000001,0.0,0.0,mh,,,,,ci,ci15086796,2016-04-02T17:20:31.235Z,"4km S of La Canada Flintridge, CA",earthquake,,,,0.0,reviewed,ci,ci
168,1970-01-01T00:00:00.0Z,33.8364944,-116.78186799999999,0.0,0.0,mh,,,,,ci,ci14891508,2016-04-02T14:10:48.389Z,"9km S of Cabazon, CA",sonic boom,,,,0.0,reviewed,ci,ci
169,1970-01-01T00:00:00.0Z,33.208477,-115.47699740000002,5.0,0.0,mh,,,,,ci,ci10925125,2016-04-02T04:32:22.103Z,"5km SE of Niland, CA",sonic boom,,,,0.0,reviewed,ci,ci
170,1970-01-01T00:00:00.0Z,32.663559,-116.10502620000001,0.0,0.0,mh,0.0,,,,ci,ci15099228,2016-04-02T14:10:49.670Z,"13km SW of Ocotillo, CA",sonic boom,,,,0.0,reviewed,ci,ci
171,1969-12-31T22:47:46.580Z,33.7513333,-115.59183329999999,0.01,2.51,mh,4.0,247.0,0.05885,0.5,ci,ci3325872,2016-01-28T19:38:52.510Z,"18km WNW of Desert Center, CA",quarry blast,4.56,31.61,0.36700000000000005,7.0,reviewed,ci,ci
172,1969-12-31T22:45:22.230Z,32.7185,-115.4575,6.0,2.94,ml,4.0,212.0,0.6258,0.55,ci,ci3325871,2016-01-28T19:38:52.020Z,"6km NE of Calexico, CA",earthquake,2.81,31.61,0.19,5.0,reviewed,ci,ci
173,1969-12-31T22:25:58.860Z,19.408,-155.6515,1.492,,,7.0,218.0,,0.26,hv,hv19693918,2020-03-31T16:13:54.820Z,"23 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,2.21,21.28,,,reviewed,hv,hv
174,1969-12-31T19:01:56.000Z,28.531999999999996,129.075,25.0,6.3,mw,,,,,iscgem,iscgem801741,2020-08-25T22:25:26.899Z,"43 km WNW of Naze, Japan",earthquake,,,,,automatic,iscgem,iscgem
175,1969-12-31T15:36:10.550Z,19.3663333,-155.2016667,0.861,,,6.0,167.0,,0.1,hv,hv19693917,2020-03-31T16:13:54.690Z,"9 km SSE of Volcano, Hawaii",earthquake,1.99,0.51,,,reviewed,hv,hv
176,1969-12-31T14:05:19.410Z,19.3151667,-155.2236667,4.343999999999999,2.22,ml,16.0,204.0,,0.12,hv,hv19693916,2020-03-31T16:13:54.550Z,"14 km S of Volcano, Hawaii",earthquake,0.81,2.14,,1.0,reviewed,hv,hv
177,1969-12-31T12:20:04.570Z,19.329333300000002,-155.187,5.584,,,13.0,205.0,,0.07,hv,hv19693915,2020-03-31T16:13:54.420Z,"13 km SSE of Volcano, Hawaii",earthquake,1.23,0.95,,,reviewed,hv,hv
178,1969-12-31T11:10:54.070Z,19.33,-155.1946667,-0.9359999999999999,,,8.0,230.0,,0.58,hv,hv19693914,2020-03-31T16:13:54.280Z,"13 km SSE of Volcano, Hawaii",earthquake,5.04,11.88,,,reviewed,hv,hv
179,1969-12-31T06:29:29.650Z,19.321666699999998,-155.21933330000002,8.734,,,10.0,224.0,,0.03,hv,hv19693913,2020-03-31T16:13:54.140Z,"13 km S of Volcano, Hawaii",earthquake,1.3,2.08,,,reviewed,hv,hv
180,1969-12-31T05:43:43.830Z,19.3285,-155.1823333,6.894,2.1,ml,15.0,209.0,,0.11,hv,hv19693912,2020-03-31T16:13:54.010Z,"13 km SSE of Volcano, Hawaii",earthquake,1.07,0.91,,1.0,reviewed,hv,hv
181,1969-12-31T05:38:54.730Z,19.196666699999998,-155.5143333,39.542,,,9.0,156.0,,0.07,hv,hv19693911,2020-03-31T16:13:53.870Z,"3 km W of P?hala, Hawaii",earthquake,1.46,2.21,,,reviewed,hv,hv
182,1969-12-31T03:20:57.930Z,19.317166699999998,-155.2331667,8.096,,,10.0,177.0,,0.11,hv,hv19693910,2020-03-31T16:13:53.730Z,"13 km S of Volcano, Hawaii",earthquake,1.03,0.87,,,reviewed,hv,hv
183,1969-12-31T03:06:59.370Z,34.780333299999995,-121.89716670000001,6.0,3.33,ml,4.0,330.0,1.6019999999999999,0.13,ci,ci3325870,2016-01-28T19:34:47.790Z,"114km WSW of Los Osos, CA",earthquake,4.48,31.61,0.215,6.0,reviewed,ci,ci
184,1969-12-31T00:40:14.100Z,19.3135,-155.1831667,7.151,,,9.0,210.0,,0.12,hv,hv19693909,2020-03-31T16:13:53.590Z,"15 km SSE of Volcano, Hawaii",earthquake,1.42,1.32,,,reviewed,hv,hv
0,1970-01-30T21:49:43.270Z,19.326,-155.1405,5.702000000000001,,,10.0,304.0,,0.06,hv,hv19700295,2020-03-31T16:16:39.490Z,"15 km S of Fern Forest, Hawaii",earthquake,5.66,3.98,,,reviewed,hv,hv
1,1970-01-30T21:47:09.220Z,35.889166700000004,-118.0475,6.0,2.54,mh,5.0,207.0,0.3728,0.31,ci,ci3324923,2016-01-29T01:38:28.160Z,"14km WSW of Little Lake, CA",earthquake,2.29,31.61,0.12300000000000001,7.0,reviewed,ci,ci
2,1970-01-30T17:18:46.160Z,34.943000000000005,-121.6655,6.0,3.27,ml,6.0,325.0,1.45,0.71,ci,ci3324921,2016-01-29T01:13:59.070Z,"86km WSW of Los Osos, CA",earthquake,5.53,31.61,0.247,7.0,reviewed,ci,ci
3,1970-01-30T17:00:00.720Z,37.0308333,-116.03483329999999,0.3,4.09,ml,13.0,253.0,1.749,0.31,ci,ci3324919,2016-01-29T01:29:03.020Z,"65km ENE of Beatty, NV",nuclear explosion,99.0,31.61,0.17300000000000001,12.0,reviewed,ci,ci
4,1970-01-30T16:25:16.930Z,19.494166699999997,-155.7486667,5.106,,,9.0,251.0,,0.12,hv,hv19700294,2020-03-31T16:16:39.360Z,"12 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.07,11.78,,,reviewed,hv,hv
5,1970-01-30T16:02:50.290Z,19.3666667,-155.4105,7.947,,,14.0,115.0,,0.09,hv,hv19700293,2020-03-31T16:16:39.220Z,"19 km NNE of P?hala, Hawaii",earthquake,0.44,1.66,,,reviewed,hv,hv
6,1970-01-30T13:06:19.880Z,19.7368333,-155.94316669999998,4.466,,,14.0,298.0,,0.11,hv,hv19700292,2020-03-31T16:16:39.080Z,"4 km ENE of Kalaoa, Hawaii",earthquake,3.46,3.28,,,reviewed,hv,hv
7,1970-01-30T11:28:51.550Z,19.315333300000002,-155.23483330000002,4.332,1.91,ml,16.0,203.0,,0.13,hv,hv19700291,2020-03-31T16:16:38.940Z,"14 km S of Volcano, Hawaii",earthquake,1.11,2.09,,0.0,reviewed,hv,hv
8,1970-01-30T08:50:19.960Z,19.3318333,-155.2705,5.542000000000001,,,17.0,182.0,,0.12,hv,hv19700290,2020-03-31T16:16:38.810Z,"12 km SSW of Volcano, Hawaii",earthquake,0.67,1.08,,,reviewed,hv,hv
9,1970-01-30T08:28:22.000Z,-14.575,167.34,164.9,5.9,mw,,,,,iscgemsup,iscgemsup800507,2020-07-10T13:41:26.564Z,"59 km NNE of Port-Olry, Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
10,1970-01-30T06:55:11.850Z,19.299833300000003,-155.21433330000002,-0.948,,,10.0,229.0,,0.14,hv,hv19700289,2020-03-31T16:16:38.670Z,"15 km S of Volcano, Hawaii",earthquake,1.21,0.56,,,reviewed,hv,hv
11,1970-01-30T06:44:01.450Z,19.271666699999997,-155.2101667,8.342,2.31,ml,17.0,241.0,,0.12,hv,hv19700288,2020-03-31T16:16:38.530Z,"19 km S of Volcano, Hawaii",earthquake,1.09,0.86,0.05,0.0,reviewed,hv,hv
12,1970-01-30T05:57:49.530Z,46.438,-119.2685,1.557,1.8,md,5.0,109.0,0.1465,0.26,uw,uw10836058,2016-07-24T23:40:15.660Z,"16 km NNE of West Richland, Washington",earthquake,1.383,1.84,0.21,0.0,reviewed,uw,uw
13,1970-01-30T05:43:20.900Z,19.3088333,-155.1683333,7.702000000000001,2.03,ml,15.0,258.0,,0.1,hv,hv19700287,2020-03-31T16:16:38.390Z,"16 km SSE of Volcano, Hawaii",earthquake,1.12,1.72,,0.0,reviewed,hv,hv
14,1970-01-30T04:14:43.280Z,19.3235,-155.30233330000002,30.958000000000002,3.01,ml,17.0,154.0,,0.06,hv,hv19700286,2020-03-31T16:16:38.250Z,"15 km SSW of Volcano, Hawaii",earthquake,0.94,0.93,,0.0,reviewed,hv,hv
15,1970-01-30T03:51:08.530Z,19.419166699999998,-155.4263333,9.373,2.0,ml,15.0,129.0,,0.06,hv,hv19700285,2020-03-31T16:16:38.120Z,"20 km W of Volcano, Hawaii",earthquake,0.64,1.69,,0.0,reviewed,hv,hv
16,1970-01-30T00:35:31.380Z,46.835333299999995,-118.29,1.599,2.7,md,7.0,263.0,0.5652,0.24,uw,uw10836053,2016-07-24T23:40:15.420Z,"8 km N of Washtucna, Washington",explosion,0.177,0.25,0.13,0.0,reviewed,uw,uw
17,1970-01-29T19:03:14.820Z,19.379666699999998,-155.48383330000001,-1.026,2.33,ml,12.0,162.0,,0.08,hv,hv19700284,2020-03-31T16:16:37.980Z,"19 km N of P?hala, Hawaii",earthquake,0.72,0.4,,1.0,reviewed,hv,hv
18,1970-01-29T10:31:39.150Z,19.3255,-155.2101667,4.372,,,15.0,203.0,,0.06,hv,hv19700283,2020-03-31T16:16:37.830Z,"13 km S of Volcano, Hawaii",earthquake,0.91,1.4,,,reviewed,hv,hv
19,1970-01-29T02:47:26.140Z,19.3523333,-155.4351667,8.847000000000001,2.27,ml,14.0,128.0,,0.08,hv,hv19700282,2020-03-31T16:16:37.690Z,,earthquake,0.74,1.93,,1.0,reviewed,hv,hv
20,1970-01-29T01:47:18.840Z,33.2555,-119.81200000000001,6.0,3.38,ml,12.0,253.0,1.185,0.48,ci,ci3324917,2016-01-29T01:13:58.470Z,"29km W of San Nicolas Is., CA",earthquake,3.18,31.61,0.066,6.0,reviewed,ci,ci
21,1970-01-28T23:06:02.000Z,-20.671999999999997,-178.766,605.9,6.1,mw,,,,,iscgem,iscgem800471,2015-05-13T18:53:03.000Z,Fiji region,earthquake,,,,,automatic,iscgem,iscgem
22,1970-01-28T17:49:58.840Z,19.2805,-155.37816669999998,2.477,1.99,ml,12.0,166.0,,0.1,hv,hv19700281,2020-03-31T16:16:37.550Z,"13 km NE of P?hala, Hawaii",earthquake,0.86,2.91,,0.0,reviewed,hv,hv
23,1970-01-28T12:47:38.090Z,19.3256667,-155.1655,5.662000000000001,,,10.0,271.0,,0.06,hv,hv19700280,2020-03-31T16:16:37.420Z,"14 km SSE of Volcano, Hawaii",earthquake,2.69,1.47,,,reviewed,hv,hv
24,1970-01-28T07:31:54.220Z,19.4105,-155.28,17.685,,,11.0,103.0,,0.11,hv,hv19700279,2020-03-31T16:16:37.280Z,"6 km SW of Volcano, Hawaii",earthquake,1.17,1.33,,,reviewed,hv,hv
25,1970-01-28T07:27:04.850Z,19.326166699999998,-155.2088333,5.092,1.93,ml,16.0,217.0,,0.08,hv,hv19700278,2020-03-31T16:16:37.140Z,"13 km SSE of Volcano, Hawaii",earthquake,0.97,1.22,,0.0,reviewed,hv,hv
26,1970-01-28T05:41:08.900Z,20.570999999999998,-155.50666669999998,4.518,3.46,ml,20.0,312.0,,0.28,hv,hv19700277,2020-03-31T16:16:37.000Z,"46 km NE of Hala‘ula, Hawaii",earthquake,13.45,14.06,0.25,0.0,reviewed,hv,hv
27,1970-01-28T04:42:01.470Z,19.335,-155.204,5.642,1.93,ml,14.0,202.0,,0.1,hv,hv19700276,2020-03-31T16:16:36.860Z,"12 km SSE of Volcano, Hawaii",earthquake,0.85,1.29,,0.0,reviewed,hv,hv
28,1970-01-28T03:15:52.730Z,19.3015,-155.3795,21.173000000000002,2.18,ml,10.0,280.0,,0.1,hv,hv19700275,2020-03-31T16:16:36.720Z,"15 km NE of P?hala, Hawaii",earthquake,1.62,2.49,,0.0,reviewed,hv,hv
29,1970-01-28T01:41:36.470Z,19.3106667,-155.25183330000002,6.702000000000001,,,15.0,201.0,,0.08,hv,hv19700274,2020-03-31T16:16:36.580Z,"14 km S of Volcano, Hawaii",earthquake,0.97,1.22,,,reviewed,hv,hv
30,1970-01-27T23:29:00.500Z,19.3235,-155.24933330000002,7.522,,,13.0,210.0,,0.06,hv,hv19700273,2020-03-31T16:16:36.440Z,"13 km S of Volcano, Hawaii",earthquake,1.18,0.83,,,reviewed,hv,hv
31,1970-01-27T22:17:47.000Z,19.309,-155.221,6.682,1.96,ml,16.0,215.0,,0.1,hv,hv19700272,2020-03-31T16:16:36.310Z,"14 km S of Volcano, Hawaii",earthquake,1.01,0.98,,0.0,reviewed,hv,hv
32,1970-01-27T21:14:16.650Z,34.029,-116.39216670000002,6.0,2.96,ml,5.0,204.0,0.7795,0.56,ci,ci3324916,2016-01-29T01:33:54.970Z,"10km SSE of Yucca Valley, CA",earthquake,2.17,31.61,0.107,5.0,reviewed,ci,ci
33,1970-01-27T19:23:55.160Z,19.3225,-155.1335,6.462000000000001,,,11.0,306.0,,0.07,hv,hv19700271,2020-03-31T16:16:36.160Z,"15 km S of Fern Forest, Hawaii",earthquake,3.62,0.98,,,reviewed,hv,hv
